observation_id,candidate_project_id,canonical_project_id,field_name,raw_value,raw_unit,normalized_value,normalized_unit,currency,value_date,publisher,document_title,source_url,publication_date,access_date,source_tier,evidence_class,confidence,location_context,quotation_context,source_status,conflict_flag,superseded_flag,notes
OBS-IN-IFC-CANDI-installed_capacity_kwp,IN-IFC-CANDI,IN-IFC-CANDI,installed_capacity_kwp,118000,kWp,118000,kWp,,2026-09-01,IFC,IFC-49109,https://disclosures.ifc.org/project-detail/ESRS/49109/candi-solar-ci,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,India South Africa aggregate.,PUBLIC_PRIMARY,FALSE,FALSE,India South Africa aggregate.
OBS-IN-IFC-CANDI-developer,IN-IFC-CANDI,IN-IFC-CANDI,developer,Candi Solar,,Candi Solar,,,2026-09-01,IFC,IFC-49109,https://disclosures.ifc.org/project-detail/ESRS/49109/candi-solar-ci,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,India South Africa aggregate.,PUBLIC_PRIMARY,FALSE,FALSE,India South Africa aggregate.
OBS-IN-IFC-CANDI-offtaker,IN-IFC-CANDI,IN-IFC-CANDI,offtaker,Multiple C&I clients,,Multiple C&I clients,,,2026-09-01,IFC,IFC-49109,https://disclosures.ifc.org/project-detail/ESRS/49109/candi-solar-ci,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,India South Africa aggregate.,PUBLIC_PRIMARY,FALSE,FALSE,India South Africa aggregate.
OBS-IN-IFC-CANDI-country,IN-IFC-CANDI,IN-IFC-CANDI,country,India,,India,,,2026-09-01,IFC,IFC-49109,https://disclosures.ifc.org/project-detail/ESRS/49109/candi-solar-ci,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,India South Africa aggregate.,PUBLIC_PRIMARY,FALSE,FALSE,India South Africa aggregate.
OBS-IN-IFC-CANDI-project_status,IN-IFC-CANDI,IN-IFC-CANDI,project_status,AGGREGATE,,AGGREGATE,,,2026-09-01,IFC,IFC-49109,https://disclosures.ifc.org/project-detail/ESRS/49109/candi-solar-ci,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,India South Africa aggregate.,PUBLIC_PRIMARY,FALSE,FALSE,India South Africa aggregate.
OBS-IN-IFC-CANDI-business_model,IN-IFC-CANDI,IN-IFC-CANDI,business_model,PLATFORM,,PLATFORM,,,2026-09-01,IFC,IFC-49109,https://disclosures.ifc.org/project-detail/ESRS/49109/candi-solar-ci,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,India South Africa aggregate.,PUBLIC_PRIMARY,FALSE,FALSE,India South Africa aggregate.
OBS-IN-IFC-CANDI-ppa_exists,IN-IFC-CANDI,IN-IFC-CANDI,ppa_exists,YES,,YES,,,2026-09-01,IFC,IFC-49109,https://disclosures.ifc.org/project-detail/ESRS/49109/candi-solar-ci,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,India South Africa aggregate.,PUBLIC_PRIMARY,FALSE,FALSE,India South Africa aggregate.
OBS-IN-IFC-CANDI-self_consumption_signal,IN-IFC-CANDI,IN-IFC-CANDI,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,IFC,IFC-49109,https://disclosures.ifc.org/project-detail/ESRS/49109/candi-solar-ci,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Multiple India sites,India South Africa aggregate.,PUBLIC_PRIMARY,FALSE,FALSE,India South Africa aggregate.
OBS-TH-IFC-CLEANMAX-72MW-installed_capacity_kwp,TH-IFC-CLEANMAX-72MW,TH-IFC-CLEANMAX-72MW,installed_capacity_kwp,72000,kWp,72000,kWp,,2026-09-01,IFC,IFC-48136,https://disclosures.ifc.org/project-detail/ESRS/48136/cleanmax-th,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Four visited sites,Long-term PPA; site split absent.,PUBLIC_PRIMARY,FALSE,FALSE,Long-term PPA; site split absent.
OBS-TH-IFC-CLEANMAX-72MW-developer,TH-IFC-CLEANMAX-72MW,TH-IFC-CLEANMAX-72MW,developer,Cleanmax Thailand,,Cleanmax Thailand,,,2026-09-01,IFC,IFC-48136,https://disclosures.ifc.org/project-detail/ESRS/48136/cleanmax-th,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Four visited sites,Long-term PPA; site split absent.,PUBLIC_PRIMARY,FALSE,FALSE,Long-term PPA; site split absent.
OBS-TH-IFC-CLEANMAX-72MW-offtaker,TH-IFC-CLEANMAX-72MW,TH-IFC-CLEANMAX-72MW,offtaker,Multiple C&I clients,,Multiple C&I clients,,,2026-09-01,IFC,IFC-48136,https://disclosures.ifc.org/project-detail/ESRS/48136/cleanmax-th,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Four visited sites,Long-term PPA; site split absent.,PUBLIC_PRIMARY,FALSE,FALSE,Long-term PPA; site split absent.
OBS-TH-IFC-CLEANMAX-72MW-country,TH-IFC-CLEANMAX-72MW,TH-IFC-CLEANMAX-72MW,country,Thailand,,Thailand,,,2026-09-01,IFC,IFC-48136,https://disclosures.ifc.org/project-detail/ESRS/48136/cleanmax-th,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Four visited sites,Long-term PPA; site split absent.,PUBLIC_PRIMARY,FALSE,FALSE,Long-term PPA; site split absent.
OBS-TH-IFC-CLEANMAX-72MW-project_status,TH-IFC-CLEANMAX-72MW,TH-IFC-CLEANMAX-72MW,project_status,OPERATING,,OPERATING,,,2026-09-01,IFC,IFC-48136,https://disclosures.ifc.org/project-detail/ESRS/48136/cleanmax-th,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Four visited sites,Long-term PPA; site split absent.,PUBLIC_PRIMARY,FALSE,FALSE,Long-term PPA; site split absent.
OBS-TH-IFC-CLEANMAX-72MW-business_model,TH-IFC-CLEANMAX-72MW,TH-IFC-CLEANMAX-72MW,business_model,PORTFOLIO_DISTRIBUTED,,PORTFOLIO_DISTRIBUTED,,,2026-09-01,IFC,IFC-48136,https://disclosures.ifc.org/project-detail/ESRS/48136/cleanmax-th,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Four visited sites,Long-term PPA; site split absent.,PUBLIC_PRIMARY,FALSE,FALSE,Long-term PPA; site split absent.
OBS-TH-IFC-CLEANMAX-72MW-ppa_exists,TH-IFC-CLEANMAX-72MW,TH-IFC-CLEANMAX-72MW,ppa_exists,YES,,YES,,,2026-09-01,IFC,IFC-48136,https://disclosures.ifc.org/project-detail/ESRS/48136/cleanmax-th,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Four visited sites,Long-term PPA; site split absent.,PUBLIC_PRIMARY,FALSE,FALSE,Long-term PPA; site split absent.
OBS-TH-IFC-CLEANMAX-72MW-self_consumption_signal,TH-IFC-CLEANMAX-72MW,TH-IFC-CLEANMAX-72MW,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,IFC,IFC-48136,https://disclosures.ifc.org/project-detail/ESRS/48136/cleanmax-th,,2026-09-01,A2,OBSERVED_PROJECT_FACT,HIGH,Four visited sites,Long-term PPA; site split absent.,PUBLIC_PRIMARY,FALSE,FALSE,Long-term PPA; site split absent.
OBS-TH-CLEANTECH-DENSO-installed_capacity_kwp,TH-CLEANTECH-DENSO,TH-CLEANTECH-DENSO,installed_capacity_kwp,1000,kWp,1000,kWp,,2026-09-01,Cleantech,CLEANTECH-DENSO-TH,https://cleantechsolar.com/cleantech-solar-commissions-1-mw-rooftop-solar-pv-project-for-denso-ten-in-rayong-thailand/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Rayong,Lifetime 18 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 18 GWh not annual.
OBS-TH-CLEANTECH-DENSO-developer,TH-CLEANTECH-DENSO,TH-CLEANTECH-DENSO,developer,Cleantech Solar,,Cleantech Solar,,,2026-09-01,Cleantech,CLEANTECH-DENSO-TH,https://cleantechsolar.com/cleantech-solar-commissions-1-mw-rooftop-solar-pv-project-for-denso-ten-in-rayong-thailand/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Rayong,Lifetime 18 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 18 GWh not annual.
OBS-TH-CLEANTECH-DENSO-offtaker,TH-CLEANTECH-DENSO,TH-CLEANTECH-DENSO,offtaker,Denso TEN,,Denso TEN,,,2026-09-01,Cleantech,CLEANTECH-DENSO-TH,https://cleantechsolar.com/cleantech-solar-commissions-1-mw-rooftop-solar-pv-project-for-denso-ten-in-rayong-thailand/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Rayong,Lifetime 18 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 18 GWh not annual.
OBS-TH-CLEANTECH-DENSO-country,TH-CLEANTECH-DENSO,TH-CLEANTECH-DENSO,country,Thailand,,Thailand,,,2026-09-01,Cleantech,CLEANTECH-DENSO-TH,https://cleantechsolar.com/cleantech-solar-commissions-1-mw-rooftop-solar-pv-project-for-denso-ten-in-rayong-thailand/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Rayong,Lifetime 18 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 18 GWh not annual.
OBS-TH-CLEANTECH-DENSO-project_status,TH-CLEANTECH-DENSO,TH-CLEANTECH-DENSO,project_status,COMMISSIONED,,COMMISSIONED,,,2026-09-01,Cleantech,CLEANTECH-DENSO-TH,https://cleantechsolar.com/cleantech-solar-commissions-1-mw-rooftop-solar-pv-project-for-denso-ten-in-rayong-thailand/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Rayong,Lifetime 18 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 18 GWh not annual.
OBS-TH-CLEANTECH-DENSO-business_model,TH-CLEANTECH-DENSO,TH-CLEANTECH-DENSO,business_model,ONSITE_PPA,,ONSITE_PPA,,,2026-09-01,Cleantech,CLEANTECH-DENSO-TH,https://cleantechsolar.com/cleantech-solar-commissions-1-mw-rooftop-solar-pv-project-for-denso-ten-in-rayong-thailand/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Rayong,Lifetime 18 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 18 GWh not annual.
OBS-TH-CLEANTECH-DENSO-ppa_exists,TH-CLEANTECH-DENSO,TH-CLEANTECH-DENSO,ppa_exists,YES,,YES,,,2026-09-01,Cleantech,CLEANTECH-DENSO-TH,https://cleantechsolar.com/cleantech-solar-commissions-1-mw-rooftop-solar-pv-project-for-denso-ten-in-rayong-thailand/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Rayong,Lifetime 18 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 18 GWh not annual.
OBS-TH-CLEANTECH-DENSO-self_consumption_signal,TH-CLEANTECH-DENSO,TH-CLEANTECH-DENSO,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,Cleantech,CLEANTECH-DENSO-TH,https://cleantechsolar.com/cleantech-solar-commissions-1-mw-rooftop-solar-pv-project-for-denso-ten-in-rayong-thailand/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Rayong,Lifetime 18 GWh not annual.,PUBLIC_PRIMARY,FALSE,FALSE,Lifetime 18 GWh not annual.
OBS-TH-GY-189-PLATFORM-installed_capacity_kwp,TH-GY-189-PLATFORM,TH-GY-189-PLATFORM,installed_capacity_kwp,189000,kWp,189000,kWp,,2026-09-01,GreenYellow/STOA/DEG,GY-PLATFORM-189,https://www.greenyellow.com/en/a-la-une/greenyellow-stoa-and-deg-announce-the-closing-of-a-189-mwp-ci-solar-asset-operating-company/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Thailand,Platform only.,PUBLIC_PRIMARY,FALSE,FALSE,Platform only.
OBS-TH-GY-189-PLATFORM-developer,TH-GY-189-PLATFORM,TH-GY-189-PLATFORM,developer,GreenYellow STOA DEG,,GreenYellow STOA DEG,,,2026-09-01,GreenYellow/STOA/DEG,GY-PLATFORM-189,https://www.greenyellow.com/en/a-la-une/greenyellow-stoa-and-deg-announce-the-closing-of-a-189-mwp-ci-solar-asset-operating-company/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Thailand,Platform only.,PUBLIC_PRIMARY,FALSE,FALSE,Platform only.
OBS-TH-GY-189-PLATFORM-offtaker,TH-GY-189-PLATFORM,TH-GY-189-PLATFORM,offtaker,Multiple C&I clients,,Multiple C&I clients,,,2026-09-01,GreenYellow/STOA/DEG,GY-PLATFORM-189,https://www.greenyellow.com/en/a-la-une/greenyellow-stoa-and-deg-announce-the-closing-of-a-189-mwp-ci-solar-asset-operating-company/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Thailand,Platform only.,PUBLIC_PRIMARY,FALSE,FALSE,Platform only.
OBS-TH-GY-189-PLATFORM-country,TH-GY-189-PLATFORM,TH-GY-189-PLATFORM,country,Thailand,,Thailand,,,2026-09-01,GreenYellow/STOA/DEG,GY-PLATFORM-189,https://www.greenyellow.com/en/a-la-une/greenyellow-stoa-and-deg-announce-the-closing-of-a-189-mwp-ci-solar-asset-operating-company/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Thailand,Platform only.,PUBLIC_PRIMARY,FALSE,FALSE,Platform only.
OBS-TH-GY-189-PLATFORM-project_status,TH-GY-189-PLATFORM,TH-GY-189-PLATFORM,project_status,AGGREGATE,,AGGREGATE,,,2026-09-01,GreenYellow/STOA/DEG,GY-PLATFORM-189,https://www.greenyellow.com/en/a-la-une/greenyellow-stoa-and-deg-announce-the-closing-of-a-189-mwp-ci-solar-asset-operating-company/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Thailand,Platform only.,PUBLIC_PRIMARY,FALSE,FALSE,Platform only.
OBS-TH-GY-189-PLATFORM-business_model,TH-GY-189-PLATFORM,TH-GY-189-PLATFORM,business_model,PLATFORM,,PLATFORM,,,2026-09-01,GreenYellow/STOA/DEG,GY-PLATFORM-189,https://www.greenyellow.com/en/a-la-une/greenyellow-stoa-and-deg-announce-the-closing-of-a-189-mwp-ci-solar-asset-operating-company/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Thailand,Platform only.,PUBLIC_PRIMARY,FALSE,FALSE,Platform only.
OBS-SG-CLEANTECH-YAMAZAKI-installed_capacity_kwp,SG-CLEANTECH-YAMAZAKI,SG-CLEANTECH-YAMAZAKI,installed_capacity_kwp,1600,kWp,1600,kWp,,2026-09-01,Cleantech,CLEANTECH-PORTFOLIO,https://cleantechsolar.com/portfolio/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Singapore,1.6 MWp lead.,PUBLIC_PRIMARY,FALSE,FALSE,1.6 MWp lead.
OBS-SG-CLEANTECH-YAMAZAKI-developer,SG-CLEANTECH-YAMAZAKI,SG-CLEANTECH-YAMAZAKI,developer,Cleantech Solar,,Cleantech Solar,,,2026-09-01,Cleantech,CLEANTECH-PORTFOLIO,https://cleantechsolar.com/portfolio/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Singapore,1.6 MWp lead.,PUBLIC_PRIMARY,FALSE,FALSE,1.6 MWp lead.
OBS-SG-CLEANTECH-YAMAZAKI-offtaker,SG-CLEANTECH-YAMAZAKI,SG-CLEANTECH-YAMAZAKI,offtaker,Yamazaki Mazak,,Yamazaki Mazak,,,2026-09-01,Cleantech,CLEANTECH-PORTFOLIO,https://cleantechsolar.com/portfolio/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Singapore,1.6 MWp lead.,PUBLIC_PRIMARY,FALSE,FALSE,1.6 MWp lead.
OBS-SG-CLEANTECH-YAMAZAKI-country,SG-CLEANTECH-YAMAZAKI,SG-CLEANTECH-YAMAZAKI,country,Singapore,,Singapore,,,2026-09-01,Cleantech,CLEANTECH-PORTFOLIO,https://cleantechsolar.com/portfolio/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Singapore,1.6 MWp lead.,PUBLIC_PRIMARY,FALSE,FALSE,1.6 MWp lead.
OBS-SG-CLEANTECH-YAMAZAKI-project_status,SG-CLEANTECH-YAMAZAKI,SG-CLEANTECH-YAMAZAKI,project_status,OPERATING,,OPERATING,,,2026-09-01,Cleantech,CLEANTECH-PORTFOLIO,https://cleantechsolar.com/portfolio/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Singapore,1.6 MWp lead.,PUBLIC_PRIMARY,FALSE,FALSE,1.6 MWp lead.
OBS-SG-CLEANTECH-YAMAZAKI-business_model,SG-CLEANTECH-YAMAZAKI,SG-CLEANTECH-YAMAZAKI,business_model,ONSITE_PPA,,ONSITE_PPA,,,2026-09-01,Cleantech,CLEANTECH-PORTFOLIO,https://cleantechsolar.com/portfolio/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Singapore,1.6 MWp lead.,PUBLIC_PRIMARY,FALSE,FALSE,1.6 MWp lead.
OBS-SG-CLEANTECH-YAMAZAKI-ppa_exists,SG-CLEANTECH-YAMAZAKI,SG-CLEANTECH-YAMAZAKI,ppa_exists,YES,,YES,,,2026-09-01,Cleantech,CLEANTECH-PORTFOLIO,https://cleantechsolar.com/portfolio/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Singapore,1.6 MWp lead.,PUBLIC_PRIMARY,FALSE,FALSE,1.6 MWp lead.
OBS-SG-CLEANTECH-YAMAZAKI-self_consumption_signal,SG-CLEANTECH-YAMAZAKI,SG-CLEANTECH-YAMAZAKI,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,Cleantech,CLEANTECH-PORTFOLIO,https://cleantechsolar.com/portfolio/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Singapore,1.6 MWp lead.,PUBLIC_PRIMARY,FALSE,FALSE,1.6 MWp lead.
OBS-EU-GY-GIVA-VISANO-installed_capacity_kwp,EU-GY-GIVA-VISANO,EU-GY-GIVA-VISANO,installed_capacity_kwp,8000,kWp,8000,kWp,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Visano Lombardy,8 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,8 MWp; generation combined.
OBS-EU-GY-GIVA-VISANO-developer,EU-GY-GIVA-VISANO,EU-GY-GIVA-VISANO,developer,GreenYellow,,GreenYellow,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Visano Lombardy,8 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,8 MWp; generation combined.
OBS-EU-GY-GIVA-VISANO-offtaker,EU-GY-GIVA-VISANO,EU-GY-GIVA-VISANO,offtaker,GIVA,,GIVA,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Visano Lombardy,8 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,8 MWp; generation combined.
OBS-EU-GY-GIVA-VISANO-country,EU-GY-GIVA-VISANO,EU-GY-GIVA-VISANO,country,Italy,,Italy,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Visano Lombardy,8 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,8 MWp; generation combined.
OBS-EU-GY-GIVA-VISANO-project_status,EU-GY-GIVA-VISANO,EU-GY-GIVA-VISANO,project_status,OPERATING,,OPERATING,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Visano Lombardy,8 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,8 MWp; generation combined.
OBS-EU-GY-GIVA-VISANO-business_model,EU-GY-GIVA-VISANO,EU-GY-GIVA-VISANO,business_model,ONSITE_PPA,,ONSITE_PPA,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Visano Lombardy,8 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,8 MWp; generation combined.
OBS-EU-GY-GIVA-VISANO-ppa_exists,EU-GY-GIVA-VISANO,EU-GY-GIVA-VISANO,ppa_exists,YES,,YES,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Visano Lombardy,8 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,8 MWp; generation combined.
OBS-EU-GY-GIVA-VISANO-ppa_tenor_years,EU-GY-GIVA-VISANO,EU-GY-GIVA-VISANO,ppa_tenor_years,20,years,20,years,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Visano Lombardy,8 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,8 MWp; generation combined.
OBS-EU-GY-GIVA-VISANO-self_consumption_signal,EU-GY-GIVA-VISANO,EU-GY-GIVA-VISANO,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Visano Lombardy,8 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,8 MWp; generation combined.
OBS-EU-GY-GIVA-CELLA-installed_capacity_kwp,EU-GY-GIVA-CELLA,EU-GY-GIVA-CELLA,installed_capacity_kwp,3000,kWp,3000,kWp,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Cella Dati Lombardy,3 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,3 MWp; generation combined.
OBS-EU-GY-GIVA-CELLA-developer,EU-GY-GIVA-CELLA,EU-GY-GIVA-CELLA,developer,GreenYellow,,GreenYellow,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Cella Dati Lombardy,3 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,3 MWp; generation combined.
OBS-EU-GY-GIVA-CELLA-offtaker,EU-GY-GIVA-CELLA,EU-GY-GIVA-CELLA,offtaker,GIVA,,GIVA,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Cella Dati Lombardy,3 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,3 MWp; generation combined.
OBS-EU-GY-GIVA-CELLA-country,EU-GY-GIVA-CELLA,EU-GY-GIVA-CELLA,country,Italy,,Italy,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Cella Dati Lombardy,3 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,3 MWp; generation combined.
OBS-EU-GY-GIVA-CELLA-project_status,EU-GY-GIVA-CELLA,EU-GY-GIVA-CELLA,project_status,OPERATING,,OPERATING,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Cella Dati Lombardy,3 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,3 MWp; generation combined.
OBS-EU-GY-GIVA-CELLA-business_model,EU-GY-GIVA-CELLA,EU-GY-GIVA-CELLA,business_model,ONSITE_PPA,,ONSITE_PPA,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Cella Dati Lombardy,3 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,3 MWp; generation combined.
OBS-EU-GY-GIVA-CELLA-ppa_exists,EU-GY-GIVA-CELLA,EU-GY-GIVA-CELLA,ppa_exists,YES,,YES,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Cella Dati Lombardy,3 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,3 MWp; generation combined.
OBS-EU-GY-GIVA-CELLA-ppa_tenor_years,EU-GY-GIVA-CELLA,EU-GY-GIVA-CELLA,ppa_tenor_years,20,years,20,years,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Cella Dati Lombardy,3 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,3 MWp; generation combined.
OBS-EU-GY-GIVA-CELLA-self_consumption_signal,EU-GY-GIVA-CELLA,EU-GY-GIVA-CELLA,self_consumption_signal,PUBLIC_SELF_CONSUMPTION,,PUBLIC_SELF_CONSUMPTION,,,2026-09-01,GreenYellow,GY-EU-GIVA,https://www.greenyellow.com/en/a-la-une/greenyellow-and-giva-enter-a-20-year-agreement/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Cella Dati Lombardy,3 MWp; generation combined.,PUBLIC_PRIMARY,FALSE,FALSE,3 MWp; generation combined.
OBS-EU-GY-ALTAREA-BOLLENE-ROOF-installed_capacity_kwp,EU-GY-ALTAREA-BOLLENE-ROOF,EU-GY-ALTAREA-BOLLENE-ROOF,installed_capacity_kwp,9600,kWp,9600,kWp,,2026-09-01,GreenYellow,GY-EU-ALTAREA,https://www.greenyellow.com/en/a-la-une/solar-energy-comes-into-stock-at-altarea-greenyellow-deploys-22-mwp-of-photovoltaic-projects-with-energy-storage-on-logistics-sites-in-bollene-and-puceul/,,2026-09-01,B1,OBSERVED_PROJECT_FACT,HIGH,Bollene,9.6 MWp; >12 GWh/year.,PUBLIC_PRIMARY,FALSE,FALSE,9.6 MWp; >12 GWh/year.
